id,borought,type,latitude,longitude,price,rating
21981036,Manhattan,Entire home/apt,40.73878,-73.9839,100,low
21981313,Brooklyn,Entire home/apt,40.72539,-73.95473,120,regular
21981703,Brooklyn,Entire home/apt,40.67405,-73.94419,12,low
21981789,Manhattan,Private room,40.7128,-73.99045,88,regular
21981845,Staten Island,Private room,40.63108,-74.12512,27,low
21982096,Brooklyn,Private room,40.66222,-73.99567,85,high
21982177,Manhattan,Entire home/apt,40.73716,-73.98835,150,regular
21982223,Manhattan,Entire home/apt,40.7745,-73.94844,150,regular
21982333,Brooklyn,Private room,40.66379,-73.89127,50,regular
21982534,Brooklyn,Entire home/apt,40.71271,-73.94284,125,regular
21982618,Manhattan,Private room,40.8262,-73.95035,43,low
21982630,Brooklyn,Entire home/apt,40.71157,-73.94308,90,low
21982707,Manhattan,Entire home/apt,40.73144,-74.00388,150,regular
21982758,Brooklyn,Entire home/apt,40.68165,-73.96006,110,regular
21982995,Queens,Entire home/apt,40.76017,-73.90945,150,regular
21983066,Brooklyn,Private room,40.68286,-73.97134,80,high
21983105,Brooklyn,Entire home/apt,40.72549,-73.94453,120,regular
21983211,Manhattan,Private room,40.76535,-73.98765,130,high
21983275,Brooklyn,Entire home/apt,40.69407,-73.94275,196,regular
21983362,Brooklyn,Entire home/apt,40.67288,-73.95444,115,regular
21983547,Manhattan,Entire home/apt,40.75172,-73.99784,225,regular
21983780,Manhattan,Entire home/apt,40.72705,-73.9933,274,high
21984139,Manhattan,Entire home/apt,40.769,-73.98757,107,low
21984170,Manhattan,Entire home/apt,40.76978,-73.98936,115,low
21984189,Manhattan,Entire home/apt,40.75288,-73.98526,250,regular
21984232,Brooklyn,Private room,40.70401,-73.92629,41,low
21984342,Brooklyn,Entire home/apt,40.68318,-73.96624,125,regular
21984356,Brooklyn,Private room,40.67943,-73.98387,169,very high
21985066,Brooklyn,Private room,40.67068,-73.95764,43,low
21985070,Manhattan,Private room,40.80257,-73.96725,99,regular
21985279,Queens,Entire home/apt,40.70231,-73.82722,66,low
21987828,Brooklyn,Private room,40.64215,-73.95685,38,low
21989166,Brooklyn,Entire home/apt,40.6467,-73.94841,150,regular
21990254,Brooklyn,Shared room,40.68514,-73.87333,49,regular
21990808,Manhattan,Private room,40.75835,-73.99065,120,high
21991066,Manhattan,Private room,40.79748,-73.948,75,regular
21991970,Manhattan,Private room,40.70518,-74.00881,88,regular
21992083,Manhattan,Private room,40.75289,-73.99403,300,very high
21993232,Manhattan,Entire home/apt,40.74421,-73.98007,205,regular
21993629,Brooklyn,Entire home/apt,40.71382,-73.94385,199,high
21993956,Queens,Private room,40.76552,-73.92576,50,regular
21994561,Manhattan,Private room,40.79917,-73.96795,69,regular
21994769,Brooklyn,Entire home/apt,40.61224,-73.91854,85,low
21995883,Manhattan,Private room,40.74624,-73.99273,150,high
21995927,Manhattan,Entire home/apt,40.77885,-73.95756,250,regular
21996377,Brooklyn,Entire home/apt,40.68719,-73.99384,210,high
21996542,Manhattan,Entire home/apt,40.72732,-73.98056,475,very high
21996983,Manhattan,Entire home/apt,40.76084,-73.99899,299,high
21997208,Manhattan,Entire home/apt,40.78707,-73.9769,215,regular
21997763,Brooklyn,Entire home/apt,40.67912,-74.00227,180,regular
21997804,Manhattan,Entire home/apt,40.76691,-73.98545,150,regular
21998044,Brooklyn,Private room,40.67487,-73.96409,75,regular
21999647,Manhattan,Private room,40.8009,-73.94333,60,low
22000019,Brooklyn,Private room,40.68507,-73.92612,75,regular
22000255,Manhattan,Private room,40.80219,-73.94383,150,high
22000376,Queens,Entire home/apt,40.76483,-73.79583,460,very high
22000430,Manhattan,Entire home/apt,40.75741,-73.98126,125,low
22000913,Manhattan,Private room,40.82204,-73.94293,65,low
22001233,Manhattan,Entire home/apt,40.77995,-73.95621,150,regular
22001385,Manhattan,Private room,40.70992,-74.00102,85,regular
22001568,Brooklyn,Private room,40.7249,-73.94105,75,regular
22001596,Manhattan,Private room,40.73433,-73.98371,99,regular
22001621,Brooklyn,Entire home/apt,40.73388,-73.95536,159,regular
22002827,Brooklyn,Entire home/apt,40.68416,-73.93176,60,low
22005115,Manhattan,Entire home/apt,40.78761,-73.96862,135,low
22007011,Brooklyn,Private room,40.69234,-73.90889,50,regular
22007950,Queens,Private room,40.69587,-73.9045,65,regular
22008625,Brooklyn,Private room,40.69004,-73.92793,100,high
22008794,Brooklyn,Private room,40.69159,-73.91235,35,low
22009072,Manhattan,Private room,40.81083,-73.95248,69,regular
22009620,Brooklyn,Entire home/apt,40.65046,-73.93633,85,low
22009898,Manhattan,Private room,40.82237,-73.94617,54,low
22010163,Manhattan,Entire home/apt,40.80481,-73.93812,120,low
22010257,Brooklyn,Private room,40.65318,-73.96253,75,regular
22010343,Queens,Entire home/apt,40.74434,-73.91108,100,regular
22010459,Manhattan,Entire home/apt,40.82252,-73.94597,73,low
22010594,Manhattan,Entire home/apt,40.74478,-73.97968,94,low
22011027,Brooklyn,Entire home/apt,40.69222,-73.97157,300,high
22011227,Brooklyn,Private room,40.70221,-73.91419,65,regular
22011311,Brooklyn,Private room,40.69671,-73.92577,100,high
22012650,Manhattan,Entire home/apt,40.73297,-73.98435,186,regular
22013423,Queens,Entire home/apt,40.75797,-73.92908,113,regular
22013965,Queens,Private room,40.74152,-73.87633,50,regular
22014840,Manhattan,Private room,40.76211,-73.94887,70,regular
22015654,Manhattan,Entire home/apt,40.72203,-73.99564,325,high
22016391,Brooklyn,Private room,40.69264,-73.90485,49,low
22016473,Brooklyn,Private room,40.71222,-73.93983,85,high
22017344,Manhattan,Entire home/apt,40.76656,-73.98848,487,very high
22017362,Brooklyn,Entire home/apt,40.67617,-74.00107,49,low
22017432,Brooklyn,Entire home/apt,40.68182,-73.9659,150,regular
22017621,Manhattan,Entire home/apt,40.84399,-73.94228,80,low
22017804,Brooklyn,Private room,40.67238,-73.95222,35,low
22018219,Queens,Entire home/apt,40.75247,-73.90033,90,regular
22018921,Manhattan,Private room,40.84754,-73.93229,34,low
22019218,Brooklyn,Private room,40.68571,-73.91317,51,regular
22019519,Manhattan,Entire home/apt,40.76583,-73.98087,200,regular
22019711,Manhattan,Private room,40.85677,-73.92986,45,low
22019912,Brooklyn,Private room,40.64066,-73.9664,45,low
22020038,Manhattan,Entire home/apt,40.80427,-73.9506,115,low
22020298,Brooklyn,Private room,40.68751,-73.91194,60,regular
22020827,Manhattan,Entire home/apt,40.80756,-73.94886,150,regular
22020843,Brooklyn,Private room,40.67471,-73.88905,33,low
22023444,Brooklyn,Entire home/apt,40.68884,-73.92222,100,low
22026277,Manhattan,Entire home/apt,40.75348,-73.97189,200,regular
22026647,Brooklyn,Entire home/apt,40.7113,-73.9573,150,regular
22026830,Brooklyn,Entire home/apt,40.66615,-73.98747,131,regular
22027652,Queens,Private room,40.77205,-73.92997,58,regular
22028251,Manhattan,Private room,40.81876,-73.9536,45,low
22028307,Brooklyn,Entire home/apt,40.67149,-73.97957,300,high
22028706,Brooklyn,Entire home/apt,40.70843,-73.94479,102,low
22028894,Queens,Entire home/apt,40.73867,-73.87144,88,low
22029653,Queens,Private room,40.75694,-73.92558,57,regular
22029995,Brooklyn,Entire home/apt,40.71603,-73.95749,209,high
22030593,Brooklyn,Entire home/apt,40.68831,-73.99159,200,high
22030831,Queens,Entire home/apt,40.75135,-73.94281,120,regular
22031003,Manhattan,Private room,40.80259,-73.96446,60,low
22031456,Brooklyn,Entire home/apt,40.63359,-73.94915,58,low
22031539,Manhattan,Private room,40.76581,-73.98235,200,very high
22031683,Manhattan,Private room,40.71465,-73.98914,120,high
22031711,Manhattan,Entire home/apt,40.82932,-73.94563,128,low
22031905,Brooklyn,Private room,40.69699,-73.91531,60,regular
22032210,Brooklyn,Private room,40.67712,-73.95132,110,high
22032243,Manhattan,Entire home/apt,40.75292,-73.96386,145,regular
22032605,Brooklyn,Private room,40.61609,-73.95893,35,low
22032656,Brooklyn,Private room,40.69106,-73.93707,75,regular
22033512,Manhattan,Entire home/apt,40.72937,-73.98482,300,high
22033927,Brooklyn,Entire home/apt,40.6798,-73.93857,325,high
22034112,Manhattan,Entire home/apt,40.80589,-73.9414,200,regular
22034977,Bronx,Entire home/apt,40.82668,-73.8822,50,low
22035070,Brooklyn,Entire home/apt,40.6717,-73.93593,120,regular
22035333,Queens,Private room,40.7467,-73.83456,53,regular
22035507,Manhattan,Entire home/apt,40.75417,-73.96556,90,low
22037644,Manhattan,Entire home/apt,40.78623,-73.98146,110,low
22037715,Queens,Entire home/apt,40.69863,-73.74941,250,high
22041636,Brooklyn,Private room,40.71671,-73.94069,53,regular
22042837,Bronx,Private room,40.84572,-73.91023,39,low
22043565,Manhattan,Entire home/apt,40.79119,-73.9782,150,regular
22043701,Brooklyn,Private room,40.69911,-73.92843,65,regular
22043923,Brooklyn,Private room,40.68828,-73.99821,105,high
22044014,Manhattan,Entire home/apt,40.78608,-73.97252,100,low
22044378,Manhattan,Entire home/apt,40.73029,-73.98439,175,regular
22044485,Brooklyn,Private room,40.70062,-73.93103,50,regular
22045060,Manhattan,Entire home/apt,40.72434,-73.99099,455,very high
22045554,Brooklyn,Private room,40.68827,-73.96583,70,regular
22046354,Manhattan,Private room,40.78313,-73.97555,58,low
22047243,Manhattan,Entire home/apt,40.79971,-73.96037,125,low
22047750,Brooklyn,Private room,40.66269,-73.8825,75,regular
22047988,Manhattan,Private room,40.82442,-73.9485,55,low
22048265,Brooklyn,Shared room,40.67473,-73.91424,29,low
22048368,Brooklyn,Private room,40.73284,-73.95919,37,low
22049875,Brooklyn,Entire home/apt,40.70429,-73.91688,90,low
22050046,Manhattan,Shared room,40.74669,-73.98311,65,regular
22050058,Queens,Private room,40.76561,-73.79576,80,high
22050355,Queens,Entire home/apt,40.76106,-73.9078,95,regular
22050927,Queens,Private room,40.76572,-73.79629,98,high
22051488,Queens,Private room,40.76355,-73.79461,120,very high
22051523,Manhattan,Private room,40.71983,-73.9877,90,regular
22051863,Manhattan,Entire home/apt,40.7668,-73.98428,160,regular
22054258,Bronx,Private room,40.82496,-73.91389,45,regular
22055300,Queens,Shared room,40.74113,-73.88769,41,regular
22057103,Manhattan,Entire home/apt,40.79176,-73.96717,175,regular
22057431,Brooklyn,Entire home/apt,40.68522,-73.94512,150,regular
22058411,Manhattan,Entire home/apt,40.8014,-73.94386,200,regular
22058586,Brooklyn,Private room,40.66302,-73.95155,60,regular
22058992,Brooklyn,Entire home/apt,40.68632,-73.98903,80,low
22059169,Brooklyn,Entire home/apt,40.6729,-73.88902,81,low
22059272,Queens,Private room,40.73688,-73.91945,31,low
22059276,Brooklyn,Private room,40.67019,-73.93996,47,low
22059613,Brooklyn,Private room,40.68727,-73.90702,50,regular
22060065,Manhattan,Private room,40.8411,-73.93751,50,low
22060142,Brooklyn,Private room,40.67832,-73.99803,130,very high
22060712,Manhattan,Entire home/apt,40.71467,-73.99239,105,low
22060924,Brooklyn,Private room,40.70781,-73.94375,50,regular
22062320,Brooklyn,Private room,40.61224,-73.98563,35,low
22062492,Manhattan,Entire home/apt,40.77176,-73.94943,115,low
22062860,Brooklyn,Entire home/apt,40.72915,-73.95813,275,high
22063652,Manhattan,Entire home/apt,40.78726,-73.96867,170,regular
22063918,Queens,Entire home/apt,40.74475,-73.88266,90,regular
22064022,Brooklyn,Entire home/apt,40.6978,-73.97682,130,regular
22064197,Manhattan,Entire home/apt,40.77244,-73.98043,190,regular
22064262,Manhattan,Entire home/apt,40.74873,-73.97664,150,regular
22064793,Manhattan,Entire home/apt,40.71542,-73.98403,143,regular
22064879,Manhattan,Entire home/apt,40.77775,-73.94957,200,regular
22064923,Manhattan,Private room,40.82887,-73.9487,55,low
22064927,Queens,Private room,40.7806,-73.84198,59,regular
22065495,Manhattan,Private room,40.84345,-73.94079,65,low
22066317,Manhattan,Private room,40.79722,-73.96205,50,low
22066430,Brooklyn,Entire home/apt,40.71305,-73.95995,148,regular
22066551,Manhattan,Private room,40.82393,-73.93947,55,low
22066635,Brooklyn,Entire home/apt,40.71793,-73.95772,230,high
22066865,Manhattan,Entire home/apt,40.74696,-73.9746,250,regular
22066893,Brooklyn,Entire home/apt,40.67812,-73.9771,200,high
22067396,Brooklyn,Entire home/apt,40.6938,-73.96963,100,low
22067406,Brooklyn,Entire home/apt,40.62643,-74.0072,90,low
22067480,Queens,Private room,40.75153,-73.88964,120,very high
22067499,Brooklyn,Private room,40.71816,-73.95031,47,low
22067764,Brooklyn,Private room,40.71811,-73.94414,75,regular
22067826,Brooklyn,Private room,40.72977,-73.9525,80,high
22068519,Brooklyn,Private room,40.6832,-73.98736,110,high
22069581,Queens,Private room,40.73067,-73.80691,45,low
22072423,Manhattan,Entire home/apt,40.7043,-74.00923,300,high
22073571,Manhattan,Entire home/apt,40.72508,-73.97978,150,regular
22073638,Manhattan,Entire home/apt,40.82771,-73.94699,80,low
22074303,Manhattan,Entire home/apt,40.75228,-73.97195,350,high
22075497,Brooklyn,Entire home/apt,40.67443,-73.98367,250,high
22075971,Brooklyn,Private room,40.71684,-73.9451,57,regular
22076192,Brooklyn,Private room,40.69294,-73.9398,50,regular
22076359,Brooklyn,Entire home/apt,40.6838,-73.96176,399,very high
22076961,Manhattan,Entire home/apt,40.7901,-73.95053,132,low
22077540,Brooklyn,Entire home/apt,40.68892,-73.97749,150,regular
22077632,Brooklyn,Private room,40.70483,-73.91433,40,low
22077789,Manhattan,Private room,40.80049,-73.96629,150,high
22077920,Manhattan,Entire home/apt,40.80608,-73.96397,189,regular
22078370,Manhattan,Entire home/apt,40.73247,-74.00378,400,high
22078453,Brooklyn,Entire home/apt,40.7268,-73.94072,65,low
22078678,Queens,Private room,40.76008,-73.85966,100,high
22078755,Manhattan,Entire home/apt,40.72837,-73.98546,250,regular
22078785,Manhattan,Private room,40.71441,-73.98655,100,regular
22078828,Brooklyn,Private room,40.70683,-73.93312,51,regular
22079387,Manhattan,Entire home/apt,40.74494,-73.99762,299,high
22080281,Manhattan,Private room,40.72154,-73.99331,125,high
22080826,Brooklyn,Entire home/apt,40.69284,-73.96824,150,regular
22081741,Brooklyn,Private room,40.68748,-73.93048,65,regular
22081871,Brooklyn,Entire home/apt,40.72397,-73.94695,295,high
22081938,Manhattan,Private room,40.80147,-73.94451,60,low
22082124,Manhattan,Entire home/apt,40.77445,-73.94783,195,regular
22082423,Brooklyn,Entire home/apt,40.66158,-73.95987,80,low
22082514,Brooklyn,Private room,40.69818,-73.94154,75,regular
22082903,Manhattan,Entire home/apt,40.8048,-73.94951,91,low
22083268,Brooklyn,Private room,40.68958,-73.91393,30,low
22083314,Brooklyn,Entire home/apt,40.67944,-73.95238,57,low
22083540,Brooklyn,Entire home/apt,40.68882,-73.96049,160,regular
22084212,Manhattan,Entire home/apt,40.73851,-73.99746,400,high
22084321,Manhattan,Private room,40.71346,-73.99141,100,regular
22084405,Manhattan,Private room,40.77752,-73.94647,149,high
22085185,Brooklyn,Entire home/apt,40.69256,-73.99085,250,high
22085754,Brooklyn,Private room,40.70032,-73.92985,40,low
22085782,Manhattan,Entire home/apt,40.71503,-74.00702,400,high
22085892,Queens,Private room,40.74602,-73.90604,55,regular
22086518,Manhattan,Private room,40.73983,-74.009,250,very high
22086968,Bronx,Entire home/apt,40.84279,-73.86527,100,regular
22087093,Bronx,Private room,40.88447,-73.90157,55,regular
22087812,Staten Island,Entire home/apt,40.61603,-74.08666,65,low
22088100,Queens,Private room,40.75593,-73.90268,425,very high
22088180,Manhattan,Private room,40.82908,-73.94671,49,low
22088276,Manhattan,Entire home/apt,40.72382,-73.99541,175,regular
22088301,Brooklyn,Entire home/apt,40.71159,-73.94514,129,regular
22088409,Bronx,Private room,40.87491,-73.87575,87,high
22088615,Brooklyn,Private room,40.70471,-73.94151,42,low
22088784,Brooklyn,Entire home/apt,40.68015,-73.98795,115,regular
22089194,Manhattan,Entire home/apt,40.72855,-73.99767,150,regular
22089422,Brooklyn,Private room,40.66883,-73.98099,50,regular
22090790,Manhattan,Entire home/apt,40.77055,-73.98613,374,high
22095324,Brooklyn,Private room,40.70934,-73.95243,70,regular
22096182,Brooklyn,Private room,40.63074,-73.96418,50,regular
22096640,Manhattan,Private room,40.82394,-73.94432,75,regular
22096731,Brooklyn,Private room,40.66838,-73.96,45,low
22097438,Manhattan,Entire home/apt,40.78281,-73.94516,143,regular
22098233,Manhattan,Entire home/apt,40.73215,-73.98804,170,regular
22098435,Brooklyn,Private room,40.71424,-73.94283,42,low
22099135,Brooklyn,Private room,40.69984,-73.93899,65,regular
22099266,Brooklyn,Private room,40.69459,-73.95551,65,regular
22099954,Queens,Entire home/apt,40.76516,-73.92281,112,regular
22100149,Brooklyn,Entire home/apt,40.64688,-74.00209,150,regular
22100318,Manhattan,Entire home/apt,40.85084,-73.93905,200,regular
22100911,Manhattan,Private room,40.80309,-73.96568,100,regular
22100970,Manhattan,Entire home/apt,40.74241,-73.97954,142,regular
22101002,Brooklyn,Private room,40.58985,-73.98482,55,regular
22101034,Queens,Private room,40.68857,-73.75488,50,regular
22101044,Manhattan,Entire home/apt,40.74975,-73.97699,185,regular
22101696,Brooklyn,Entire home/apt,40.69224,-73.93219,185,regular
22101914,Brooklyn,Private room,40.69608,-73.93133,45,low
22101965,Brooklyn,Entire home/apt,40.65136,-73.97689,160,regular
22102108,Manhattan,Entire home/apt,40.76028,-73.99014,179,regular
22102113,Queens,Private room,40.76717,-73.90994,55,regular
22102905,Manhattan,Private room,40.74785,-73.96967,195,high
22103302,Brooklyn,Private room,40.70511,-73.94474,74,regular
22103438,Brooklyn,Entire home/apt,40.64429,-73.95732,22,low
22105065,Brooklyn,Entire home/apt,40.71951,-73.95277,175,regular
22105520,Brooklyn,Entire home/apt,40.67313,-73.9448,225,high
22106002,Manhattan,Private room,40.74688,-73.99657,99,regular
22107023,Brooklyn,Entire home/apt,40.68316,-73.95033,150,regular
22107142,Brooklyn,Entire home/apt,40.65534,-73.95644,100,low
22107189,Brooklyn,Entire home/apt,40.68518,-73.95328,88,low
22107368,Queens,Private room,40.76824,-73.91135,29,low
22107371,Brooklyn,Entire home/apt,40.71298,-73.9485,400,very high
22107514,Brooklyn,Entire home/apt,40.661,-73.9598,85,low
22108130,Manhattan,Entire home/apt,40.78456,-73.98117,140,low
22108302,Brooklyn,Private room,40.6752,-73.94366,65,regular
22108306,Brooklyn,Entire home/apt,40.68152,-73.94153,150,regular
22108932,Manhattan,Entire home/apt,40.87328,-73.91458,70,low
22109528,Manhattan,Entire home/apt,40.7487,-73.98123,250,regular
22114333,Manhattan,Private room,40.78977,-73.9476,99,regular
22115009,Queens,Shared room,40.74061,-73.85651,45,regular
